unified_id,scene,row_index,raw_referents,mapped_referents,matched_location_region_anchors,is_location_region_interaction
scene5::435,scene5,435,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::436,scene5,436,"person1, yard","person1,yard",yard,True
scene5::437,scene5,437,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::438,scene5,438,"person1, warehouse A, warehouse B","person1,warehouseA,warehouseB","warehouseA,warehouseB",True
scene5::439,scene5,439,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::440,scene5,440,"drone 1, warehouse A","drone1,warehouseA",warehouseA,True
scene5::441,scene5,441,"drone 2, yard","drone2,yard",yard,True
scene5::442,scene5,442,"drone 3, oil tank 2","drone3,oil_tank2",,False
scene5::443,scene5,443,"drone 4, yard","drone4,yard",yard,True
scene5::444,scene5,444,"drone 5, inland road","drone5,inland_road",inland_road,True
scene5::445,scene5,445,"drone 2, warehouse C","drone2,warehouseC",warehouseC,True
scene5::446,scene5,446,"drone 2, warehouse B, oil tank 5","drone2,warehouseB,oil_tank5",warehouseB,True
scene5::447,scene5,447,"drone 3, fence, coastal road","drone3,fence,coastal_road","coastal_road,fence",True
scene5::448,scene5,448,"drone 4, yard, inland road","drone4,yard,inland_road","inland_road,yard",True
scene5::449,scene5,449,"drone 5, truck","drone5,truck",,False
scene5::450,scene5,450,"drone 1, yard, warehouse A","drone1,yard,warehouseA","warehouseA,yard",True
scene5::451,scene5,451,"drone 2, yard, oil tank 2","drone2,yard,oil_tank2",yard,True
scene5::452,scene5,452,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::453,scene5,453,"drone 4, warehouse B","drone4,warehouseB",warehouseB,True
scene5::454,scene5,454,"drone 1, coastal road","drone1,coastal_road",coastal_road,True
scene5::455,scene5,455,"drone 2, crate, truck","drone2,crate,truck",,False
scene5::456,scene5,456,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::457,scene5,457,"drone 5, fence, inland road","drone5,fence,inland_road","fence,inland_road",True
scene5::458,scene5,458,"drone 4, yard","drone4,yard",yard,True
scene5::459,scene5,459,"drone 5, yard, inland road","drone5,yard,inland_road","inland_road,yard",True
scene5::460,scene5,460,"drone 1, oil tank 3","drone1,oil_tank3",,False
scene5::461,scene5,461,"drone 2, fence, inland road","drone2,fence,inland_road","fence,inland_road",True
scene5::462,scene5,462,"drone 3, truck","drone3,truck",,False
scene5::463,scene5,463,"drone 4, coastal road","drone4,coastal_road",coastal_road,True
scene5::464,scene5,464,"drone 5, warehouse A","drone5,warehouseA",warehouseA,True
scene5::465,scene5,465,"drone 1, warehouse C","drone1,warehouseC",warehouseC,True
scene5::466,scene5,466,"drone 2, yard","drone2,yard",yard,True
scene5::467,scene5,467,"drone 3, oil tank 6","drone3,oil_tank6",,False
scene5::468,scene5,468,"drone 4, warehouse C, warehouse D","drone4,warehouseC,warehouseD","warehouseC,warehouseD",True
scene5::469,scene5,469,"drone 5, warehouse B, oil tank 5","drone5,warehouseB,oil_tank5",warehouseB,True
scene5::470,scene5,470,"person1, warehouse A","person1,warehouseA",warehouseA,True
scene5::471,scene5,471,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::472,scene5,472,"person1, yard","person1,yard",yard,True
scene5::473,scene5,473,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::474,scene5,474,"person1, crate","person1,crate",,False
scene5::475,scene5,475,"person2, warehouse A, warehouse B","person2,warehouseA,warehouseB","warehouseA,warehouseB",True
scene5::476,scene5,476,"person1, inland road","person1,inland_road",inland_road,True
scene5::477,scene5,477,"person2, oil tank 1","person2,oil_tank1",,False
scene5::478,scene5,478,"person1, yard","person1,yard",yard,True
scene5::479,scene5,479,"person2, fence","person2,fence",fence,True
scene5::480,scene5,480,"drone 1, inland road","drone1,inland_road",inland_road,True
scene5::481,scene5,481,"drone 2, warehouse C","drone2,warehouseC",warehouseC,True
scene5::482,scene5,482,"drone 3, oil tank 1","drone3,oil_tank1",,False
scene5::483,scene5,483,"drone 4, yard","drone4,yard",yard,True
scene5::484,scene5,484,"drone 5, coastal road","drone5,coastal_road",coastal_road,True
scene5::485,scene5,485,"drone 1, warehouse B, oil tank 5","drone1,warehouseB,oil_tank5",warehouseB,True
scene5::486,scene5,486,"drone 2, fence","drone2,fence",fence,True
scene5::487,scene5,487,"drone 2, crate","drone2,crate",,False
scene5::488,scene5,488,"drone 4, warehouse D","drone4,warehouseD",warehouseD,True
scene5::489,scene5,489,"drone 5, oil tank 7","drone5,oil_tank7",,False
scene5::490,scene5,490,"drone 1, truck","drone1,truck",,False
scene5::491,scene5,491,"drone 2, inland road, yard","drone2,inland_road,yard","inland_road,yard",True
scene5::492,scene5,492,"drone 3, warehouse A","drone3,warehouseA",warehouseA,True
scene5::493,scene5,493,"drone 4, crate, fence","drone4,crate,fence",fence,True
scene5::494,scene5,494,"drone 5, warehouse B","drone5,warehouseB",warehouseB,True
scene5::495,scene5,495,"drone 1, inland road, truck","drone1,inland_road,truck",inland_road,True
scene5::496,scene5,496,"drone 2, coastal road, inland road","drone2,coastal_road,inland_road","coastal_road,inland_road",True
scene5::497,scene5,497,"drone 3, yard","drone3,yard",yard,True
scene5::498,scene5,498,"drone 4, oil tank 3","drone4,oil_tank3",,False
scene5::499,scene5,499,"drone 5, yard, warehouse A","drone5,yard,warehouseA","warehouseA,yard",True
scene5::500,scene5,500,"person1, yard","person1,yard",yard,True
scene5::501,scene5,501,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::502,scene5,502,"person1, truck","person1,truck",,False
scene5::503,scene5,503,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::504,scene5,504,"person1, oil tank 1","person1,oil_tank1",,False
scene5::505,scene5,505,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::506,scene5,506,"person1, inland road","person1,inland_road",inland_road,True
scene5::507,scene5,507,"person2, fence","person2,fence",fence,True
scene5::508,scene5,508,"person1, warehouse B","person1,warehouseB",warehouseB,True
scene5::509,scene5,509,"person2, yard","person2,yard",yard,True
scene5::510,scene5,510,"person1, truck","person1,truck",,False
scene5::511,scene5,511,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::512,scene5,512,"person1, warehouse A","person1,warehouseA",warehouseA,True
scene5::513,scene5,513,"person2, yard","person2,yard",yard,True
scene5::514,scene5,514,"person1, oil tank 2","person1,oil_tank2",,False
scene5::515,scene5,515,"person2, oil tank 1","person2,oil_tank1",,False
scene5::516,scene5,516,"person1, crate","person1,crate",,False
scene5::517,scene5,517,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::518,scene5,518,"person1, fence, inland road","person1,fence,inland_road","fence,inland_road",True
scene5::519,scene5,519,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::520,scene5,520,"drone 1, yard","drone1,yard",yard,True
scene5::521,scene5,521,"drone 2, truck","drone2,truck",,False
scene5::522,scene5,522,"drone 3, coastal road","drone3,coastal_road",coastal_road,True
scene5::523,scene5,523,"drone 4, warehouse A","drone4,warehouseA",warehouseA,True
scene5::524,scene5,524,"drone 5, oil tank 3","drone5,oil_tank3",,False
scene5::525,scene5,525,"person1, inland road","person1,inland_road",inland_road,True
scene5::526,scene5,526,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::527,scene5,527,"person1, truck","person1,truck",,False
scene5::528,scene5,528,"person2, yard","person2,yard",yard,True
scene5::529,scene5,529,"person1, oil tank 1","person1,oil_tank1",,False
scene5::530,scene5,530,"person2, warehouse B","person2,warehouseB",warehouseB,True
scene5::531,scene5,531,"person1, yard","person1,yard",yard,True
scene5::532,scene5,532,"person2, inland road","person2,inland_road",inland_road,True
scene5::533,scene5,533,"person1, truck","person1,truck",,False
scene5::534,scene5,534,"person2, person1","person2,person1",,False
scene5::535,scene5,535,"person1, oil tank 4","person1,oil_tank4",,False
scene5::536,scene5,536,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::537,scene5,537,"person1, yard","person1,yard",yard,True
scene5::538,scene5,538,"person2, crate","person2,crate",,False
scene5::539,scene5,539,"person1, fence","person1,fence",fence,True
scene5::540,scene5,540,"person2, warehouse A, warehouse B","person2,warehouseA,warehouseB","warehouseA,warehouseB",True
scene5::541,scene5,541,"person1, fence, inland road","person1,fence,inland_road","fence,inland_road",True
scene5::542,scene5,542,"person2, yard","person2,yard",yard,True
scene5::543,scene5,543,"person1, warehouse B","person1,warehouseB",warehouseB,True
scene5::544,scene5,544,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::545,scene5,545,"person1, oil tank 3, yard","person1,oil_tank3,yard",yard,True
scene5::546,scene5,546,"person2, crate","person2,crate",,False
scene5::547,scene5,547,"person1, inland road","person1,inland_road",inland_road,True
scene5::548,scene5,548,"person2, fence, coastal road","person2,fence,coastal_road","coastal_road,fence",True
scene5::549,scene5,549,"person1, yard","person1,yard",yard,True
scene5::550,scene5,550,"person1, yard","person1,yard",yard,True
scene5::551,scene5,551,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::552,scene5,552,"person1, truck","person1,truck",,False
scene5::553,scene5,553,"person2, warehouse C, fence","person2,warehouseC,fence","fence,warehouseC",True
scene5::554,scene5,554,"person1, inland road, warehouse A","person1,inland_road,warehouseA","inland_road,warehouseA",True
scene5::555,scene5,555,"person2, yard","person2,yard",yard,True
scene5::556,scene5,556,"person1, oil tank 1","person1,oil_tank1",,False
scene5::557,scene5,557,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::558,scene5,558,"person1, crate","person1,crate",,False
scene5::559,scene5,559,"person2, warehouse B","person2,warehouseB",warehouseB,True
scene5::560,scene5,560,"drone 1, yard","drone1,yard",yard,True
scene5::561,scene5,561,"drone 2, coastal road","drone2,coastal_road",coastal_road,True
scene5::562,scene5,562,"drone 3, warehouse A","drone3,warehouseA",warehouseA,True
scene5::563,scene5,563,"drone 4, truck","drone4,truck",,False
scene5::564,scene5,564,"person1, truck, yard","person1,truck,yard",yard,True
scene5::565,scene5,565,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::566,scene5,566,"person1, fence, inland road","person1,fence,inland_road","fence,inland_road",True
scene5::567,scene5,567,"person2, oil tank 5","person2,oil_tank5",,False
scene5::568,scene5,568,"person1, yard","person1,yard",yard,True
scene5::569,scene5,569,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::570,scene5,570,"person1, inland road","person1,inland_road",inland_road,True
scene5::571,scene5,571,"person2, crate","person2,crate",,False
scene5::572,scene5,572,"person1, oil tank 3, yard","person1,oil_tank3,yard",yard,True
scene5::573,scene5,573,"person2, coastal road, fence","person2,coastal_road,fence","coastal_road,fence",True
scene5::574,scene5,574,"person1, warehouse B","person1,warehouseB",warehouseB,True
scene5::575,scene5,575,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::576,scene5,576,"person1, warehouse A","person1,warehouseA",warehouseA,True
scene5::577,scene5,577,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::578,scene5,578,"person1, yard","person1,yard",yard,True
scene5::579,scene5,579,"person2, crate","person2,crate",,False
scene5::580,scene5,580,"person1, inland road","person1,inland_road",inland_road,True
scene5::581,scene5,581,"person2, oil tank 3","person2,oil_tank3",,False
scene5::582,scene5,582,"person1, truck","person1,truck",,False
scene5::583,scene5,583,"person2, yard","person2,yard",yard,True
scene5::584,scene5,584,"person1, warehouse B","person1,warehouseB",warehouseB,True
scene5::585,scene5,585,"drone 1, coastal road","drone1,coastal_road",coastal_road,True
scene5::586,scene5,586,"drone 2, inland road","drone2,inland_road",inland_road,True
scene5::587,scene5,587,"drone 3, yard","drone3,yard",yard,True
scene5::588,scene5,588,"drone 4, crate","drone4,crate",,False
scene5::589,scene5,589,"person1, fence","person1,fence",fence,True
scene5::590,scene5,590,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::591,scene5,591,"person1, oil tank 4, yard","person1,oil_tank4,yard",yard,True
scene5::592,scene5,592,"person2, coastal road","person2,coastal_road",coastal_road,True
scene5::593,scene5,593,"person1, inland road, warehouse A","person1,inland_road,warehouseA","inland_road,warehouseA",True
scene5::594,scene5,594,"person2, warehouse B","person2,warehouseB",warehouseB,True
scene5::595,scene5,595,"person1, oil tank 2","person1,oil_tank2",,False
scene5::596,scene5,596,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::597,scene5,597,"person1, crate","person1,crate",,False
scene5::598,scene5,598,"person2, inland road, fence","person2,inland_road,fence","fence,inland_road",True
scene5::599,scene5,599,"person1, yard","person1,yard",yard,True
scene5::600,scene5,600,"drone 1, yard entrance",drone1,,False
scene5::601,scene5,601,"drone 2, truck","drone2,truck",,False
scene5::602,scene5,602,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::603,scene5,603,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::604,scene5,604,"drone 5, oil tank 4","drone5,oil_tank4",,False
scene5::605,scene5,605,"drone 1, oil tank 1","drone1,oil_tank1",,False
scene5::606,scene5,606,"drone 2, oil tank 2","drone2,oil_tank2",,False
scene5::607,scene5,607,"drone 3, oil tank 5","drone3,oil_tank5",,False
scene5::608,scene5,608,"drone 4, warehouse A, inland road","drone4,warehouseA,inland_road","inland_road,warehouseA",True
scene5::609,scene5,609,"drone 5, coastal road","drone5,coastal_road",coastal_road,True
scene5::610,scene5,610,"drone 1, yard","drone1,yard",yard,True
scene5::611,scene5,611,"drone 2, oil tank 3","drone2,oil_tank3",,False
scene5::612,scene5,612,"drone 3, coastal road","drone3,coastal_road",coastal_road,True
scene5::613,scene5,613,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::614,scene5,614,"drone 5, crate","drone5,crate",,False
scene5::615,scene5,615,"drone 1, oil tank 4","drone1,oil_tank4",,False
scene5::616,scene5,616,"drone 2, fence","drone2,fence",fence,True
scene5::617,scene5,617,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::618,scene5,618,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::619,scene5,619,"drone 5, crate","drone5,crate",,False
scene5::620,scene5,620,"drone 1, yard","drone1,yard",yard,True
scene5::621,scene5,621,"drone 2, truck","drone2,truck",,False
scene5::622,scene5,622,"drone 3, oil tank 1","drone3,oil_tank1",,False
scene5::623,scene5,623,"drone 4, coastal road","drone4,coastal_road",coastal_road,True
scene5::624,scene5,624,"drone 5, warehouse A","drone5,warehouseA",warehouseA,True
scene5::625,scene5,625,"drone 1, yard","drone1,yard",yard,True
scene5::626,scene5,626,"drone 2, oil tank 1","drone2,oil_tank1",,False
scene5::627,scene5,627,"drone 3, coastal road","drone3,coastal_road",coastal_road,True
scene5::628,scene5,628,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::629,scene5,629,"drone 5, crate","drone5,crate",,False
scene5::630,scene5,630,"drone 1, yard","drone1,yard",yard,True
scene5::631,scene5,631,"drone 2, oil tank 4","drone2,oil_tank4",,False
scene5::632,scene5,632,"drone 3, coastal road","drone3,coastal_road",coastal_road,True
scene5::633,scene5,633,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::634,scene5,634,"drone 5, crate","drone5,crate",,False
scene5::635,scene5,635,"drone 1, yard","drone1,yard",yard,True
scene5::636,scene5,636,"drone 2, oil tank 3","drone2,oil_tank3",,False
scene5::637,scene5,637,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::638,scene5,638,"drone 4, warehouse A","drone4,warehouseA",warehouseA,True
scene5::639,scene5,639,"drone 5, crate","drone5,crate",,False
scene5::640,scene5,640,"drone 1, yard","drone1,yard",yard,True
scene5::641,scene5,641,"drone 2, oil tank 2","drone2,oil_tank2",,False
scene5::642,scene5,642,"drone 3, coastal road","drone3,coastal_road",coastal_road,True
scene5::643,scene5,643,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::644,scene5,644,"drone 5, crate","drone5,crate",,False
scene5::645,scene5,645,"drone 1, yard","drone1,yard",yard,True
scene5::646,scene5,646,"drone 2, oil tank 1","drone2,oil_tank1",,False
scene5::647,scene5,647,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::648,scene5,648,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::649,scene5,649,"drone 5, crate","drone5,crate",,False
scene5::650,scene5,650,"drone 1, yard","drone1,yard",yard,True
scene5::651,scene5,651,"drone 2, oil tank 3","drone2,oil_tank3",,False
scene5::652,scene5,652,"drone 3, coastal road","drone3,coastal_road",coastal_road,True
